MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, callers, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, callees, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees #parameters, parameters, # Parameter T, # Parameter N, # Parameter EMajorityParameter ,AtLeast1NParameterPredictionAtLeast1TParameterPrediction, AllNParameterPrediction, AllTParameterPrediction
737,de.java_chess.javaChess.game.GameImpl.setMoved,1,R0,51,de.java_chess.javaChess.game.GameImpl,N,N,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,1,R0,50,de.java_chess.javaChess.game.Game,N,N,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,2,R1,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,3,R2,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,4,R3,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,5,R4,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,6,R5,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,7,R6,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,2,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
737,de.java_chess.javaChess.game.GameImpl.setMoved,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,8,R7,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,2,587: methodname=getSquareIndex]-,0,2,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,1,0,1,Parameter [parameterName=de.java_chess.javaChess.position.Position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,1,R0,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,1,R0,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,2,R1,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,3,R2,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,4,R3,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,5,R4,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,6,R5,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,7,R6,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,8,R7,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-375: methodname=getLastGameStatus]-734: methodname=push]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,3,0,0,3,3,0,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,4,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,1,R0,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,3,0,0,3,3,0,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,4,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,0,3,0,3,0,3,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,2,R1,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,0,3,0,3,0,3,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,0,3,0,3,0,3,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,3,R2,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,0,3,0,3,0,3,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,2,1,0,3,2,1,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,4,R3,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,2,1,0,3,2,1,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,223: methodname=getLastPly()]-367: methodname=hasBeenMoved(de.java_chess.javaChess.position.Position)]-5: methodname=doPly(de.java_chess.javaChess.ply.Ply)]-,0,3,0,3,0,3,0,4,729: methodname=empty()]-732: methodname=peek()]-729: methodname=empty]-732: methodname=peek]-,0,4,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,0,2,0,0,,null,null,null,null,null
